SKU;MPN;MPNR (GTIN/EAN);Marke;Artikelbezeichnung;Kategorie;Benutzerdefiniert;Mein EK-Preis;Mein Preis;Meine Versandkosten;Mein Gesamtpreis;UVP;Preise;Meine Position;Position (Gesamtpreis);Günstigster Preis;Günstigster Anbieter;Günstigster Gesamtpreis;Günstigster Gesamtpreis-Anbieter;Differenz zum günstigsten Preis;Differenz zum günstigsten Gesamtpreis;Medianpreis;Preisvorschlag;Preisvorschlag Info;Preisvorschlag berechnet;Mindestpreis;Standardpreis;Letzte Preisänderung eines Mitbewerbers;Letzter Preisabruf;Im Shop Tracker seit;Auf Watchlist;Aktualisiert im Artikelfeed
X7122702;e1598249;4054571463906;Cube;Cube Kathmandu Hybrid C:62 SLT 400X Grün Modell 2025;Fahrräder;m000089158;;4049.99;39.99;4089.98;4799.0;1;1;1;4199.99;lucky-bike.de;4199.99;lucky-bike.de;-150.0;-110.01;4199.99;4799.0;Mindestpreis erreicht. Günstiger ist nur lucky-bike.de (shop) mit Preis 4.199,99 € (http://schema.org/InStock).;2026-03-17 20:05:36 +0100;4799.0;4799.0;2026-02-01 18:22:31 +0100;2026-02-06 03:02:36 +0100;2025-11-19 20:09:48 +0100;0;2026-04-01 20:01:45 +0200
X7241493;e1946260;4054571503633;Cube;Cube Nuroad Race Grün Modell 2026;Fahrräder;m000104736;;1499.0;39.99;1538.99;1499.0;4;1;3;1499.0;fahrrad.de;1499.0;bike-discount.de;0.0;39.99;1499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-13 19:30:54 +0100;2026-02-06 07:10:04 +0100;2025-11-19 20:09:51 +0100;1;2026-04-01 20:01:57 +0200
X7241494;e1946263;4054571503640;Cube;Cube Nuroad Race Grün Modell 2026;Fahrräder;m000104736;;1499.0;39.99;1538.99;1499.0;4;1;3;1499.0;fahrrad.de;1499.0;lucky-bike.de;0.0;39.99;1499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-04 02:32:07 +0100;2026-02-06 06:12:59 +0100;2025-11-19 20:09:51 +0100;1;2026-04-01 20:01:57 +0200
X7241499;e1946278;4054571503695;Cube;Cube Nuroad Race Braun Modell 2026;Fahrräder;m000104736;;1499.0;39.99;1538.99;1499.0;4;1;3;1499.0;fahrrad.de;1499.0;bike-discount.de;0.0;39.99;1499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-11 13:26:19 +0100;2026-02-06 03:09:32 +0100;2025-11-19 20:09:51 +0100;1;2026-04-01 20:01:57 +0200
X7222735;e1891987;4054571511768;Cube;Cube Nuroad Race FE Grün Modell 2026;Fahrräder;m000104735;;1599.0;39.99;1638.99;1599.0;4;1;3;1599.0;fahrrad.de;1599.0;lucky-bike.de;0.0;39.99;1599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 23:52:56 +0100;2026-02-06 06:45:16 +0100;2025-11-19 20:09:51 +0100;1;2026-04-01 20:01:57 +0200
X7222736;e1891990;4054571511775;Cube;Cube Nuroad Race FE Grün Modell 2026;Fahrräder;m000104735;;1599.0;39.99;1638.99;1599.0;3;1;3;1599.0;fahrrad.de;1599.0;bike-discount.de;0.0;39.99;1599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 23:52:56 +0100;2026-02-06 05:53:04 +0100;2025-11-19 20:09:51 +0100;1;2026-04-01 20:01:57 +0200
X7242627;e1949653;4054571493231;Cube;Cube Reaction Hybrid SLX 800 Grau Modell 2026;Fahrräder;m000104794;;3999.0;39.99;4038.99;3999.0;1;1;2;3999.0;bike-discount.de;3999.0;bike-discount.de;0.0;39.99;3999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 15:52:36 +0100;2026-02-06 03:08:14 +0100;2025-11-19 20:09:53 +0100;0;2026-04-01 20:02:04 +0200
X7241269;e1945588;4054571501073;Cube;Cube Attain Pro Blau Modell 2026;Fahrräder;m000104579;;899.0;39.99;938.99;899.0;3;1;3;899.0;fahrrad.de;899.0;lucky-bike.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:51:44 +0100;2026-02-06 03:04:07 +0100;2025-11-20 20:09:48 +0100;1;2026-04-01 20:01:42 +0200
X7241220;e1945441;4054571500595;Cube;Cube Fold Hybrid 545 Grün Modell 2026;Fahrräder;m000104617;;2899.0;39.99;2938.99;2899.0;2;1;2;2899.0;lucky-bike.de;2899.0;lucky-bike.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-04 03:10:51 +0100;2026-02-06 03:09:14 +0100;2025-11-20 20:09:50 +0100;1;2026-04-01 20:01:45 +0200
X7241377;e1945912;4054571502377;Cube;Cube Litening AERO C:68X Race Schwarz Modell 2026;Fahrräder;m000104661;;4999.0;39.99;5038.99;4999.0;3;1;2;4999.0;bike-discount.de;4999.0;bike-discount.de;0.0;39.99;4999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-26 06:10:11 +0100;2026-02-06 03:10:10 +0100;2025-11-20 20:09:52 +0100;1;2026-04-01 20:01:49 +0200
X7154674;e1689985;4054571476029;Cube;Cube Nature ONE Allroad Schwarz Modell 2026;Fahrräder;m000092380;;699.0;39.99;738.99;699.0;3;1;3;699.0;fahrrad.de;699.0;lucky-bike.de;0.0;39.99;699.0;;;;699.0;699.0;2026-02-02 16:26:14 +0100;2026-02-06 03:08:26 +0100;2025-11-20 20:09:52 +0100;1;2026-04-01 20:01:51 +0200
X7222687;e1891843;4054571500496;Cube;Cube Nulane Hybrid C:62 SLX 400X FE Türkis Modell 2026;Fahrräder;m000104680;;4399.0;39.99;4438.99;4399.0;3;1;2;4399.0;lucky-bike.de;4399.0;lucky-bike.de;0.0;39.99;4399.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 09:30:38 +0100;2026-02-06 03:13:14 +0100;2025-11-20 20:09:52 +0100;1;2026-04-01 20:01:52 +0200
X7242450;e1949125;4054571490810;Cube;Cube Reaction Hybrid ONE 600 Blau Modell 2026;Fahrräder;m000104749;;2699.0;39.99;2738.99;2699.0;1;1;2;2699.0;bike-discount.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:49:51 +0100;2026-02-06 06:31:15 +0100;2025-11-20 20:09:54 +0100;0;2026-04-01 20:01:58 +0200
X7242349;e1948825;4054571489807;Cube;Cube Reaction Hybrid Performance 600 Blau Modell 2026;Fahrräder;m000104762;;2499.0;39.99;2538.99;2499.0;1;1;2;2499.0;bike-discount.de;2499.0;bike-discount.de;0.0;39.99;2499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:47:24 +0100;2026-02-06 03:08:04 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:01:59 +0200
X7242368;e1948882;4054571489999;Cube;Cube Reaction Hybrid Performance 600 FE Blau Modell 2026;Fahrräder;m000104759;;2699.0;39.99;2738.99;2699.0;1;1;2;2699.0;bike-discount.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:50:44 +0100;2026-02-06 06:37:38 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:01:59 +0200
X7242380;e1948918;4054571490117;Cube;Cube Reaction Hybrid Performance 600 FE Grau Modell 2026;Fahrräder;m000104761;;2699.0;39.99;2738.99;2699.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 19:06:08 +0100;2026-02-06 07:09:42 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:01:59 +0200
X7242381;e1948921;4054571490124;Cube;Cube Reaction Hybrid Performance 600 FE Grau Modell 2026;Fahrräder;m000104761;;2699.0;39.99;2738.99;2699.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 12:33:32 +0100;2026-02-06 05:49:16 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:02:00 +0200
X7242382;e1948924;4054571490131;Cube;Cube Reaction Hybrid Performance 600 FE Grau Modell 2026;Fahrräder;m000104761;;2699.0;39.99;2738.99;2699.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 07:03:51 +0100;2026-02-06 07:09:53 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:02:00 +0200
X7242385;e1948933;4054571490162;Cube;Cube Reaction Hybrid Performance 600 FE Grau Modell 2026;Fahrräder;m000104759;;2699.0;39.99;2738.99;2699.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 08:00:37 +0100;2026-02-06 06:41:31 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:02:00 +0200
X7242386;e1948936;4054571490179;Cube;Cube Reaction Hybrid Performance 600 FE Grau Modell 2026;Fahrräder;m000104759;;2699.0;39.99;2738.99;2699.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 11:17:30 +0100;2026-02-06 03:08:14 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:02:00 +0200
X6908776;e958124;4054571397249;Cube;Cube Reaction Hybrid Pro 625 Grau Modell Aktion;Fahrräder;m000065460;;2299.99;39.99;2339.98;3049.0;0;1;1;;;;;;;;2749.99;Kein Mitbewerber gefunden, gehe auf Standardpreis.;2026-03-27 20:02:00 +0100;2149.99;2749.99;2026-01-19 19:19:45 +0100;2026-02-06 05:40:01 +0100;2025-11-20 20:09:55 +0100;0;2026-04-01 20:02:00 +0200
X7242510;e1949305;4054571491930;Cube;Cube Reaction Hybrid Pro 800 FE Schwarz Modell 2026;Fahrräder;m000104767;;3399.0;39.99;3438.99;3399.0;2;1;3;3399.0;fahrrad.de;3399.0;bike-discount.de;0.0;39.99;3399.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 16:52:12 +0100;2026-02-06 05:31:20 +0100;2025-11-20 20:09:55 +0100;1;2026-04-01 20:02:01 +0200
X7242511;e1949308;4054571491947;Cube;Cube Reaction Hybrid Pro 800 FE Schwarz Modell 2026;Fahrräder;m000104767;;3399.0;39.99;3438.99;3399.0;2;1;3;3399.0;fahrrad.de;3399.0;bike-discount.de;0.0;39.99;3399.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 16:52:12 +0100;2026-02-06 03:12:03 +0100;2025-11-20 20:09:55 +0100;1;2026-04-01 20:02:01 +0200
X7242666;e1949770;4054571493620;Cube;Cube Reaction Hybrid SLT 800 Blau Modell 2026;Fahrräder;m000104786;;4799.0;39.99;4838.99;4799.0;4;1;3;4799.0;fahrrad.de;4799.0;bike-discount.de;0.0;39.99;4799.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-20 00:31:49 +0100;2026-02-06 03:12:08 +0100;2025-11-20 20:09:56 +0100;1;2026-04-01 20:02:03 +0200
X7242669;e1949779;4054571493651;Cube;Cube Reaction Hybrid SLT 800 Blau Modell 2026;Fahrräder;m000104786;;4799.0;39.99;4838.99;4799.0;3;1;3;4799.0;fahrrad.de;4799.0;rabe-bike.de;0.0;39.99;4799.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-18 00:41:11 +0100;2026-02-06 07:03:54 +0100;2025-11-20 20:09:56 +0100;1;2026-04-01 20:02:03 +0200
X7241121;e1945144;4054571499073;Cube;Cube Supreme Hybrid Comfort ONE 600 Grau Modell 2026;Fahrräder;m000104851;;2599.0;39.99;2638.99;2599.0;2;1;3;2599.0;fahrrad.de;2599.0;bike-discount.de;0.0;39.99;2599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-19 21:36:11 +0100;2026-02-06 03:09:01 +0100;2025-11-20 20:09:58 +0100;1;2026-04-01 20:02:10 +0200
X7241188;e1945345;4054571499820;Cube;Cube Aruba Hybrid 600 Blau Modell 2026;Fahrräder;m000104574;;2699.0;39.99;2738.99;2699.0;3;1;3;2699.0;fahrrad.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-04 08:38:46 +0100;2026-02-06 05:26:37 +0100;2025-11-21 20:09:43 +0100;1;2026-04-01 20:01:41 +0200
X7241247;e1945522;4054571501349;Cube;Cube Attain SLX Grau Modell 2026;Fahrräder;m000104581;;1399.0;39.99;1438.99;1399.0;2;1;2;1399.0;lucky-bike.de;1399.0;lucky-bike.de;0.0;39.99;1399.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-04 03:26:29 +0100;2026-02-06 04:24:01 +0100;2025-11-21 20:09:43 +0100;1;2026-04-01 20:01:42 +0200
X7242461;e1949158;4054571490926;Cube;Cube Reaction Hybrid ONE 800 Blau Modell 2026;Fahrräder;m000104754;;2899.0;39.99;2938.99;2899.0;2;1;3;2899.0;fahrrad.de;2899.0;multicycle.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 17:35:44 +0100;2026-02-06 07:13:49 +0100;2025-11-21 20:09:48 +0100;1;2026-04-01 20:01:59 +0200
X7242462;e1949161;4054571490933;Cube;Cube Reaction Hybrid ONE 800 Blau Modell 2026;Fahrräder;m000104754;;2899.0;39.99;2938.99;2899.0;1;1;2;2899.0;fahrrad.de;2928.99;fahrrad.de;0.0;10.0;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-30 07:49:42 +0100;2026-02-06 03:03:23 +0100;2025-11-21 20:09:48 +0100;1;2026-04-01 20:01:59 +0200
X7242463;e1949164;4054571490940;Cube;Cube Reaction Hybrid ONE 800 Blau Modell 2026;Fahrräder;m000104754;;2899.0;39.99;2938.99;2899.0;1;1;2;2899.0;fahrrad.de;2928.99;fahrrad.de;0.0;10.0;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-30 07:49:42 +0100;2026-02-06 05:58:29 +0100;2025-11-21 20:09:48 +0100;1;2026-04-01 20:01:59 +0200
X7242668;e1949776;4054571493644;Cube;Cube Reaction Hybrid SLT 800 Blau Modell 2026;Fahrräder;m000104786;;4799.0;39.99;4838.99;4799.0;3;1;3;4799.0;fahrrad.de;4799.0;rabe-bike.de;0.0;39.99;4799.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-18 02:45:19 +0100;2026-02-06 03:08:37 +0100;2025-11-21 20:09:50 +0100;1;2026-04-01 20:02:03 +0200
X7242293;e1948657;4054571489234;Cube;Cube Stereo Hybrid ONE77 HPC AT 800 Blau Modell 2026;Fahrräder;m000104845;;7199.0;39.99;7238.99;7199.0;4;1;3;7199.0;fahrrad.de;7199.0;lucky-bike.de;0.0;39.99;7199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 07:42:41 +0100;2026-02-06 03:08:16 +0100;2025-11-21 20:09:52 +0100;1;2026-04-01 20:02:08 +0200
X7154260;e1688746;4054571470614;Cube;Cube Stereo ONE77 C:68X SLT 29 Weiß Modell 2025;Fahrräder;m000092591;;5999.0;39.99;6038.99;5999.0;0;1;1;;;;;;;;;;;5999.0;5999.0;2026-01-19 17:38:53 +0100;2026-02-06 03:17:33 +0100;2025-11-21 20:09:53 +0100;0;2026-04-01 20:02:10 +0200
X7034639;e1331697;4054571436153;Cube;Cube Kathmandu Hybrid 750 45 km/h Grau Modell 2026;Fahrräder;m000080427;;3999.99;39.99;4039.98;4599.0;2;2;2;3599.0;bike-discount.de;3599.0;bike-discount.de;400.99;440.98;4099.0;;;;4599.0;4599.0;2026-02-11 20:47:54 +0100;2026-02-06 05:48:48 +0100;2025-11-22 20:09:46 +0100;1;2026-04-01 20:01:45 +0200
X7241663;e1946770;4054571506733;Cube;Cube Aim SLX Pink Modell 2026;Fahrräder;m000104561;;699.0;39.99;738.99;699.0;3;1;3;699.0;fahrrad.de;699.0;lucky-bike.de;0.0;39.99;699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 10:01:33 +0100;2026-02-06 03:57:47 +0100;2025-11-25 20:09:35 +0100;1;2026-04-01 20:01:40 +0200
X7222699;e1891879;4054571500830;Cube;Cube Editor Hybrid SLX 400X Beige Modell 2026;Fahrräder;m000104605;;2599.0;39.99;2638.99;2599.0;3;1;3;2599.0;fahrrad.de;2599.0;lucky-bike.de;0.0;39.99;2599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:30:15 +0100;2026-02-06 08:36:15 +0100;2025-11-25 20:09:36 +0100;1;2026-04-01 20:01:44 +0200
X7154062;e1688152;4054571468307;Cube;Cube Nuroad Race Rot Modell 2025;Fahrräder;m000092439;;1499.0;39.99;1538.99;1499.0;0;1;1;;;;;;;;;;;1499.0;1499.0;;2026-02-06 06:41:45 +0100;2025-11-25 20:09:40 +0100;0;2026-04-01 20:01:57 +0200
X7222737;e1891993;4054571511782;Cube;Cube Nuroad Race FE Grün Modell 2026;Fahrräder;m000104735;;1599.0;39.99;1638.99;1599.0;3;1;3;1599.0;fahrrad.de;1599.0;bike-discount.de;0.0;39.99;1599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 23:52:56 +0100;2026-02-06 03:13:22 +0100;2025-11-25 20:09:40 +0100;1;2026-04-01 20:01:57 +0200
X7242421;e1949041;4054571490520;Cube;Cube Reaction Hybrid ONE 600 Grau Modell 2026;Fahrräder;m000104751;;2699.0;39.99;2738.99;2699.0;1;1;2;2699.0;bike-discount.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 12:40:40 +0100;2026-02-06 06:00:18 +0100;2025-11-25 20:09:40 +0100;0;2026-04-01 20:01:58 +0200
X7242424;e1949050;4054571490551;Cube;Cube Reaction Hybrid ONE 600 Grau Modell 2026;Fahrräder;m000104749;;2699.0;39.99;2738.99;2699.0;1;1;2;2699.0;bike-discount.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-26 17:37:22 +0100;2026-02-06 03:12:14 +0100;2025-11-25 20:09:40 +0100;0;2026-04-01 20:01:58 +0200
X7242425;e1949053;4054571490568;Cube;Cube Reaction Hybrid ONE 600 Grau Modell 2026;Fahrräder;m000104749;;2699.0;39.99;2738.99;2699.0;1;1;2;2699.0;bike-discount.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-26 17:37:22 +0100;2026-02-06 07:12:13 +0100;2025-11-25 20:09:40 +0100;0;2026-04-01 20:01:58 +0200
X7242449;e1949122;4054571490803;Cube;Cube Reaction Hybrid ONE 600 Blau Modell 2026;Fahrräder;m000104749;;2699.0;39.99;2738.99;2699.0;1;1;2;2699.0;bike-discount.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:49:51 +0100;2026-02-06 07:06:04 +0100;2025-11-25 20:09:41 +0100;0;2026-04-01 20:01:58 +0200
X7242334;e1948780;4054571489654;Cube;Cube Reaction Hybrid Performance 600 Blau Modell 2026;Fahrräder;m000104764;;2499.0;39.99;2538.99;2499.0;2;1;2;2499.0;lucky-bike.de;2499.0;lucky-bike.de;0.0;39.99;2499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:47:57 +0100;2026-02-06 06:34:26 +0100;2025-11-25 20:09:41 +0100;1;2026-04-01 20:01:59 +0200
X7242337;e1948789;4054571489685;Cube;Cube Reaction Hybrid Performance 600 Blau Modell 2026;Fahrräder;m000104764;;2499.0;39.99;2538.99;2499.0;2;1;2;2499.0;lucky-bike.de;2499.0;lucky-bike.de;0.0;39.99;2499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:47:57 +0100;2026-02-06 03:08:51 +0100;2025-11-25 20:09:41 +0100;1;2026-04-01 20:01:59 +0200
X7242355;e1948843;4054571489869;Cube;Cube Reaction Hybrid Performance 600 Grau Modell 2026;Fahrräder;m000104764;;2499.0;39.99;2538.99;2499.0;1;1;2;2499.0;bike-discount.de;2499.0;bike-discount.de;0.0;39.99;2499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-16 20:19:45 +0100;2026-02-06 05:40:26 +0100;2025-11-25 20:09:41 +0100;0;2026-04-01 20:01:59 +0200
X7242356;e1948846;4054571489876;Cube;Cube Reaction Hybrid Performance 600 Grau Modell 2026;Fahrräder;m000104762;;2499.0;39.99;2538.99;2499.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2025-12-12 03:19:40 +0100;2026-02-06 06:34:25 +0100;2025-11-25 20:09:41 +0100;0;2026-04-01 20:01:59 +0200
X7242357;e1948849;4054571489883;Cube;Cube Reaction Hybrid Performance 600 Grau Modell 2026;Fahrräder;m000104762;;2499.0;39.99;2538.99;2499.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 10:33:31 +0100;2026-02-06 03:08:49 +0100;2025-11-25 20:09:41 +0100;0;2026-04-01 20:01:59 +0200
X7242359;e1948855;4054571489906;Cube;Cube Reaction Hybrid Performance 600 Grau Modell 2026;Fahrräder;m000104762;;2499.0;39.99;2538.99;2499.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 07:33:02 +0100;2026-02-06 03:08:14 +0100;2025-11-25 20:09:41 +0100;0;2026-04-01 20:01:59 +0200
X7242667;e1949773;4054571493637;Cube;Cube Reaction Hybrid SLT 800 Blau Modell 2026;Fahrräder;m000104786;;4799.0;39.99;4838.99;4799.0;4;1;3;4799.0;fahrrad.de;4799.0;bike-discount.de;0.0;39.99;4799.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-28 02:26:56 +0100;2026-02-06 03:08:41 +0100;2025-11-25 20:09:42 +0100;1;2026-04-01 20:02:03 +0200
X7242620;e1949632;4054571493163;Cube;Cube Reaction Hybrid SLX 800 Silber Modell 2026;Fahrräder;m000104792;;3999.0;39.99;4038.99;3999.0;1;1;2;3999.0;bike-discount.de;3999.0;bike-discount.de;0.0;39.99;3999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 15:51:51 +0100;2026-02-06 03:08:29 +0100;2025-11-25 20:09:43 +0100;0;2026-04-01 20:02:04 +0200
X7242149;e1948228;4054571487919;Cube;Cube Stereo Hybrid ONE22 SLX 800 Grün Modell 2026;Fahrräder;m000104822;;4299.0;39.99;4338.99;4299.0;3;1;2;4299.0;lucky-bike.de;4299.0;lucky-bike.de;0.0;39.99;4299.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 19:50:42 +0100;2026-02-06 05:31:10 +0100;2025-11-25 20:09:44 +0100;1;2026-04-01 20:02:06 +0200
X7154207;e1688587;4054571469786;Cube;Cube Stereo ONE22 Race Rot Modell 2026;Fahrräder;m000092583;;2499.0;39.99;2538.99;2499.0;1;1;2;2499.0;lucky-bike.de;2499.0;lucky-bike.de;0.0;39.99;2499.0;2499.0;Angewendeter Preis: 2.499,00 € (http://schema.org/InStock) bei lucky-bike.de (shop). Keiner ist günstiger.;2026-03-23 20:01:40 +0100;2499.0;2499.0;2026-01-31 19:26:09 +0100;2026-02-06 05:34:39 +0100;2025-11-25 20:09:45 +0100;1;2026-04-01 20:02:09 +0200
X7241192;e1945357;4054571499868;Cube;Cube Aruba Hybrid 600 Orange Modell 2026;Fahrräder;m000104574;;2699.0;39.99;2738.99;2699.0;4;1;3;2699.0;fahrrad.de;2699.0;lucky-bike.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-08 07:05:26 +0100;2026-02-06 03:04:13 +0100;2025-11-26 20:09:36 +0100;1;2026-04-01 20:01:41 +0200
X7240986;e1944739;4054571517760;Cube;Cube Kathmandu Hybrid Pro 800 Grün Modell 2026;Fahrräder;m000104643;;3599.0;39.99;3638.99;3599.0;3;1;3;3599.0;lucky-bike.de;3599.0;lucky-bike.de;0.0;39.99;3599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-13 12:43:00 +0100;2026-02-06 06:52:42 +0100;2025-11-26 20:09:38 +0100;1;2026-04-01 20:01:48 +0200
X7240988;e1944745;4054571517784;Cube;Cube Kathmandu Hybrid Pro 800 Grün Modell 2026;Fahrräder;m000104643;;3599.0;39.99;3638.99;3599.0;3;1;3;3599.0;lucky-bike.de;3599.0;lucky-bike.de;0.0;39.99;3599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-13 12:43:00 +0100;2026-02-06 07:04:05 +0100;2025-11-26 20:09:38 +0100;1;2026-04-01 20:01:48 +0200
X7242002;e1947787;4054571510983;Cube;Cube Kathmandu ONE Grau Modell 2026;Fahrräder;m000104652;;799.0;39.99;838.99;799.0;3;1;3;799.0;fahrrad.de;799.0;lucky-bike.de;0.0;39.99;799.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 10:36:59 +0100;2026-02-06 05:39:56 +0100;2025-11-26 20:09:38 +0100;1;2026-04-01 20:01:49 +0200
X7242040;e1947901;4054571511362;Cube;Cube Kathmandu SLX Rot Modell 2026;Fahrräder;m000104659;;1599.0;39.99;1638.99;1599.0;4;1;3;1599.0;fahrrad.de;1599.0;lucky-bike.de;0.0;39.99;1599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 18:00:04 +0100;2026-02-06 03:13:22 +0100;2025-11-26 20:09:39 +0100;1;2026-04-01 20:01:49 +0200
X7240732;e1943977;4054571494191;Cube;Cube Nuride Hybrid Pro 600 Grau Modell 2026;Fahrräder;m000104705;;2999.0;39.99;3038.99;2999.0;1;1;2;2999.0;fahrrad.de;3028.99;fahrrad.de;0.0;10.0;2999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-31 05:42:39 +0100;2026-02-06 06:42:19 +0100;2025-11-26 20:09:40 +0100;1;2026-04-01 20:01:54 +0200
X7240733;e1943980;4054571494207;Cube;Cube Nuride Hybrid Pro 600 Grau Modell 2026;Fahrräder;m000104705;;2999.0;39.99;3038.99;2999.0;1;1;2;2999.0;fahrrad.de;3028.99;fahrrad.de;0.0;10.0;2999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-31 05:42:39 +0100;2026-02-06 05:34:14 +0100;2025-11-26 20:09:40 +0100;1;2026-04-01 20:01:54 +0200
X7240741;e1944004;4054571494283;Cube;Cube Nuride Hybrid Pro 600 Grau Modell 2026;Fahrräder;m000104703;;2999.0;39.99;3038.99;2999.0;1;1;2;2999.0;fahrrad.de;3028.99;fahrrad.de;0.0;10.0;2999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-20 01:45:09 +0100;2026-02-06 04:12:21 +0100;2025-11-26 20:09:40 +0100;1;2026-04-01 20:01:54 +0200
